,base,clouds,cod,coord,dt,id,main,message,name,rain,snow,sys,visibility,weather,wind
503,stations,{'all': 0},200,"{'lon': 70.98, 'lat': 20.71}",1547397855.0,1272502.0,"{'temp': 292.426, 'pressure': 1015.02, 'humidity': 51, 'temp_min': 292.426, 'temp_max': 292.426, 'sea_level': 1029.94, 'grnd_level': 1015.02}",,Diu,,,"{'message': 0.0036000000000000003, 'country': 'IN', 'sunrise': 1547344502, 'sunset': 1547384088}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.61, 'deg': 52.5027}"
504,stations,{'all': 20},200,"{'lon': 77.58, 'lat': 34.16}",1547397855.0,1264976.0,"{'temp': 247.101, 'pressure': 602.76, 'humidity': 66, 'temp_min': 247.101, 'temp_max': 247.101, 'sea_level': 1049.64, 'grnd_level': 602.76}",,Leh,,,"{'message': 0.0043, 'country': 'IN', 'sunrise': 1547344540, 'sunset': 1547380887}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 0.76, 'deg': 328.503}"
505,stations,{'all': 24},200,"{'lon': -56.83, 'lat': -26.98}",1547397855.0,3437029.0,"{'temp': 304.901, 'pressure': 1013.89, 'humidity': 74, 'temp_min': 304.901, 'temp_max': 304.901, 'sea_level': 1023.78, 'grnd_level': 1013.89}",,San Patricio,,,"{'message': 0.0041, 'country': 'PY', 'sunrise': 1547370362, 'sunset': 1547419569}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 2.11, 'deg': 323.503}"
506,stations,{'all': 0},200,"{'lon': 39.02, 'lat': 9.16}",1547395200.0,328880.0,"{'temp': 291.15, 'pressure': 1026, 'humidity': 16, 'temp_min': 291.15, 'temp_max': 291.15}",,Sendafa,,,"{'type': 1, 'id': 2453, 'message': 0.0111, 'country': 'ET', 'sunrise': 1547351010, 'sunset': 1547392920}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.1, 'deg': 80}"
507,stations,{'all': 90},200,"{'lon': -81.4, 'lat': 37.56}",1547396100.0,4816186.0,"{'temp': 274.71, 'pressure': 1020, 'humidity': 91, 'temp_min': 272.05, 'temp_max': 277.15}",,Tralee,,,"{'type': 1, 'id': 4471, 'message': 0.0453, 'country': 'US', 'sunrise': 1547383182, 'sunset': 1547418576}",11265.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}, {'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09d'}]","{'speed': 1.3599999999999999, 'deg': 126.003}"
508,stations,{'all': 36},200,"{'lon': 70.65, 'lat': 30.7}",1547397856.0,1163724.0,"{'temp': 283.126, 'pressure': 1018.02, 'humidity': 94, 'temp_min': 283.126, 'temp_max': 283.126, 'sea_level': 1039.58, 'grnd_level': 1018.02}",,Taunsa,,,"{'message': 0.0047, 'country': 'PK', 'sunrise': 1547345743, 'sunset': 1547383010}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.96, 'deg': 336.003}"
509,stations,{'all': 88},200,"{'lon': 38.83, 'lat': 58.05}",1547397856.0,500004.0,"{'temp': 267.051, 'pressure': 988.68, 'humidity': 90, 'temp_min': 267.051, 'temp_max': 267.051, 'sea_level': 1004.37, 'grnd_level': 988.68}",,Rybinsk,,,"{'message': 0.0044, 'country': 'RU', 'sunrise': 1547359234, 'sunset': 1547384811}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 4.8100000000000005, 'deg': 219.003}"
510,stations,{'all': 36},200,"{'lon': -35.22, 'lat': -9.01}",1547397846.0,3395458.0,"{'temp': 302.176, 'pressure': 1016.56, 'humidity': 75, 'temp_min': 302.176, 'temp_max': 302.176, 'sea_level': 1025.28, 'grnd_level': 1016.56}",,Maragogi,,,"{'message': 0.0038, 'country': 'BR', 'sunrise': 1547367107, 'sunset': 1547412459}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.66, 'deg': 111.003}"
511,stations,{'all': 92},200,"{'lon': 18.72, 'lat': 63.29}",1547396400.0,2686469.0,"{'temp': 269.07, 'pressure': 970, 'humidity': 92, 'temp_min': 268.15, 'temp_max': 270.15}",,Ornskoldsvik,,,"{'type': 1, 'id': 1768, 'message': 0.0034000000000000002, 'country': 'SE', 'sunrise': 1547366761, 'sunset': 1547386945}",3900.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]","{'speed': 2.1, 'deg': 250}"
512,stations,{'all': 80},200,"{'lon': 13.08, 'lat': 50.67}",1547396400.0,3305808.0,"{'temp': 276.52, 'pressure': 994, 'humidity': 100, 'temp_min': 275.15, 'temp_max': 278.15}",,Warmbad,,,"{'type': 1, 'id': 1260, 'message': 0.0038, 'country': 'DE', 'sunrise': 1547363058, 'sunset': 1547393346}",6000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 7.2, 'deg': 230}"
513,stations,{'all': 48},200,"{'lon': 73.1, 'lat': 51.62}",1547397857.0,1524302.0,"{'temp': 264.301, 'pressure': 994.6, 'humidity': 81, 'temp_min': 264.301, 'temp_max': 264.301, 'sea_level': 1042.95, 'grnd_level': 994.6}",,Ereymentau,,,"{'message': 0.0061, 'country': 'KZ', 'sunrise': 1547348909, 'sunset': 1547378678}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.5600000000000005, 'deg': 196.003}"
514,stations,{'all': 75},200,"{'lon': 12.79, 'lat': 37.68}",1547396400.0,2525083.0,"{'temp': 284.66, 'pressure': 1011, 'humidity': 93, 'temp_min': 283.15, 'temp_max': 286.15}",,Castelvetrano,,,"{'type': 1, 'id': 6714, 'message': 0.0037, 'country': 'IT', 'sunrise': 1547360599, 'sunset': 1547395936}",6000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 7.2, 'deg': 320}"
515,stations,{'all': 92},200,"{'lon': 174.45, 'lat': -36.82}",1547397000.0,2186363.0,"{'temp': 292.15, 'pressure': 1009, 'humidity': 82, 'temp_min': 292.15, 'temp_max': 292.15}",,Muriwai Beach,{'3h': 0.1325},,"{'type': 1, 'id': 7345, 'message': 0.004, 'country': 'NZ', 'sunrise': 1547313449, 'sunset': 1547365431}",10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 3.6, 'deg': 350}"
516,stations,{'all': 24},200,"{'lon': 118.35, 'lat': 63.29}",1547397857.0,2018735.0,"{'temp': 244.801, 'pressure': 1020.05, 'humidity': 28, 'temp_min': 244.801, 'temp_max': 244.801, 'sea_level': 1045.22, 'grnd_level': 1020.05}",,Nyurba,,,"{'message': 0.0059, 'country': 'RU', 'sunrise': 1547342882, 'sunset': 1547362988}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.76, 'deg': 293.503}"
517,stations,{'all': 8},200,"{'lon': 79.3, 'lat': 9.28}",1547397858.0,1258698.0,"{'temp': 299.401, 'pressure': 1026.94, 'humidity': 100, 'temp_min': 299.401, 'temp_max': 299.401, 'sea_level': 1026.9, 'grnd_level': 1026.94}",,Rameswaram,,,"{'message': 0.0027, 'country': 'IN', 'sunrise': 1547341353, 'sunset': 1547383238}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 8.41, 'deg': 48.0027}"
518,,,404,,,,,city not found,,,,,,,
519,stations,{'all': 75},200,"{'lon': 32.53, 'lat': 34.92}",1547395200.0,146639.0,"{'temp': 284.87, 'pressure': 1004, 'humidity': 87, 'temp_min': 283.15, 'temp_max': 286.15}",,Lasa,,,"{'type': 1, 'id': 6374, 'message': 0.013600000000000001, 'country': 'CY', 'sunrise': 1547355457, 'sunset': 1547391600}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1, 'deg': 30}"
520,stations,{'all': 0},200,"{'lon': 78.78, 'lat': 26.15}",1547397858.0,1256828.0,"{'temp': 283.951, 'pressure': 1013.97, 'humidity': 90, 'temp_min': 283.951, 'temp_max': 283.951, 'sea_level': 1033.02, 'grnd_level': 1013.97}",,Seondha,,,"{'message': 0.0031000000000000003, 'country': 'IN', 'sunrise': 1547343237, 'sunset': 1547381610}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.4100000000000001, 'deg': 335.003}"
521,stations,{'all': 20},200,"{'lon': 3.15, 'lat': 39.47}",1547395200.0,2517750.0,"{'temp': 286.15, 'pressure': 1021, 'humidity': 62, 'temp_min': 286.15, 'temp_max': 286.15}",,Felanitx,,,"{'type': 1, 'id': 6423, 'message': 0.0034000000000000002, 'country': 'ES', 'sunrise': 1547363193, 'sunset': 1547397972}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.1, 'deg': 290}"
522,stations,{'all': 20},200,"{'lon': 136.64, 'lat': 50.72}",1547397858.0,2016307.0,"{'temp': 244.801, 'pressure': 1016.89, 'humidity': 27, 'temp_min': 244.801, 'temp_max': 244.801, 'sea_level': 1040.44, 'grnd_level': 1016.89}",,Solnechnyy,,,"{'message': 0.0035, 'country': 'RU', 'sunrise': 1547333431, 'sunset': 1547363648}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.16, 'deg': 131.003}"
523,,,404,,,,,city not found,,,,,,,
524,stations,{'all': 0},200,"{'lon': 30.79, 'lat': 28.42}",1547397859.0,352628.0,"{'temp': 285.051, 'pressure': 1017.29, 'humidity': 51, 'temp_min': 285.051, 'temp_max': 285.051, 'sea_level': 1029.25, 'grnd_level': 1017.29}",,Matay,,,"{'message': 0.0034000000000000002, 'country': 'EG', 'sunrise': 1547355024, 'sunset': 1547392865}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.26, 'deg': 270.003}"
525,,,404,,,,,city not found,,,,,,,
526,,,404,,,,,city not found,,,,,,,
527,stations,{'all': 92},200,"{'lon': -57.53, 'lat': 6.28}",1547397859.0,3376223.0,"{'temp': 298.401, 'pressure': 1025.89, 'humidity': 86, 'temp_min': 298.401, 'temp_max': 298.401, 'sea_level': 1027.1, 'grnd_level': 1025.89}",,Rosignol,{'3h': 0.59},,"{'message': 0.036500000000000005, 'country': 'GY', 'sunrise': 1547373912, 'sunset': 1547416373}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.51, 'deg': 30.0027}"
528,,,404,,,,,city not found,,,,,,,
529,stations,{'all': 40},200,"{'lon': -51.1, 'lat': 69.22}",1547394600.0,3423146.0,"{'temp': 251.15, 'pressure': 1015, 'humidity': 52, 'temp_min': 251.15, 'temp_max': 251.15}",,Ilulissat,,,"{'type': 1, 'id': 165, 'message': 0.0036000000000000003, 'country': 'GL', 'sunrise': 1547391235, 'sunset': 1547396000}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.6, 'deg': 140}"
530,,,404,,,,,city not found,,,,,,,
531,stations,{'all': 1},200,"{'lon': -94.42, 'lat': 30.04}",1547396100.0,4732862.0,"{'temp': 282.08, 'pressure': 1029, 'humidity': 58, 'temp_min': 281.45, 'temp_max': 282.55}",,Nome,,,"{'type': 1, 'id': 3476, 'message': 0.0039000000000000003, 'country': 'US', 'sunrise': 1547385273, 'sunset': 1547422733}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.7, 'deg': 10, 'gust': 7.7}"
532,,,404,,,,,city not found,,,,,,,
533,stations,{'all': 76},200,"{'lon': 113.22, 'lat': -8.14}",1547397860.0,1637090.0,"{'temp': 298.201, 'pressure': 1011.86, 'humidity': 100, 'temp_min': 298.201, 'temp_max': 298.201, 'sea_level': 1022.2, 'grnd_level': 1011.86}",,Lumajang,{'3h': 1.71},,"{'message': 0.0028, 'country': 'ID', 'sunrise': 1547331554, 'sunset': 1547376743}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.66, 'deg': 264.003}"
534,stations,{'all': 12},200,"{'lon': 42.83, 'lat': 33.64}",1547397860.0,95788.0,"{'temp': 281.601, 'pressure': 1001.57, 'humidity': 82, 'temp_min': 281.601, 'temp_max': 281.601, 'sea_level': 1020.74, 'grnd_level': 1001.57}",,Hit,,,"{'message': 0.0048000000000000004, 'country': 'IQ', 'sunrise': 1547352807, 'sunset': 1547389303}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.8599999999999999, 'deg': 130.503}"
535,stations,{'all': 90},200,"{'lon': -74.86, 'lat': 49.78}",1547395200.0,5919850.0,"{'temp': 253.15, 'pressure': 1030, 'humidity': 76, 'temp_min': 253.15, 'temp_max': 253.15}",,Chapais,,,"{'type': 1, 'id': 859, 'message': 0.0041, 'country': 'CA', 'sunrise': 1547383932, 'sunset': 1547414693}",14484.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]","{'speed': 2.6, 'deg': 220}"
536,stations,{'all': 0},200,"{'lon': 135.86, 'lat': -34.72}",1547397861.0,2063036.0,"{'temp': 290.876, 'pressure': 1021.83, 'humidity': 96, 'temp_min': 290.876, 'temp_max': 290.876, 'sea_level': 1025.52, 'grnd_level': 1021.83}",,Port Lincoln,,,"{'message': 0.004, 'country': 'AU', 'sunrise': 1547323040, 'sunset': 1547374370}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.01, 'deg': 106.003}"
537,stations,{'all': 68},200,"{'lon': 54.8, 'lat': 53.63}",1547397861.0,548493.0,"{'temp': 265.101, 'pressure': 984.87, 'humidity': 85, 'temp_min': 265.101, 'temp_max': 265.101, 'sea_level': 1020.13, 'grnd_level': 984.87}",,Kirgiz-Miyaki,,,"{'message': 0.0036000000000000003, 'country': 'RU', 'sunrise': 1547353868, 'sunset': 1547382507}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.66, 'deg': 204.003}"
538,stations,{'all': 1},200,"{'lon': -67.4, 'lat': 46.91}",1547394960.0,7290171.0,"{'temp': 260.91, 'pressure': 1028, 'humidity': 63, 'temp_min': 260.35, 'temp_max': 261.45}",,Plaster Rock,,,"{'type': 1, 'id': 3570, 'message': 0.0041, 'country': 'CA', 'sunrise': 1547381492, 'sunset': 1547413550}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.6, 'deg': 310}"
539,stations,{'all': 68},200,"{'lon': -65.37, 'lat': -1.83}",1547397861.0,3663475.0,"{'temp': 301.051, 'pressure': 1018.59, 'humidity': 84, 'temp_min': 301.051, 'temp_max': 301.051, 'sea_level': 1024.47, 'grnd_level': 1018.59}",,Maraa,,,"{'message': 0.0034000000000000002, 'country': 'BR', 'sunrise': 1547375031, 'sunset': 1547419014}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 1.8599999999999999, 'deg': 74.5027}"
540,stations,{'all': 20},200,"{'lon': 121.03, 'lat': 14.6}",1547395200.0,1692193.0,"{'temp': 299.15, 'pressure': 1012, 'humidity': 78, 'temp_min': 299.15, 'temp_max': 299.15}",,San Juan,,,"{'type': 1, 'id': 8160, 'message': 0.0035, 'country': 'PH', 'sunrise': 1547331857, 'sunset': 1547372700}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.1, 'deg': 100}"
541,stations,{'all': 76},200,"{'lon': 15.18, 'lat': 60.15}",1547396400.0,2693759.0,"{'temp': 271.15, 'pressure': 975, 'humidity': 100, 'temp_min': 271.15, 'temp_max': 271.15}",,Ludvika,,,"{'type': 1, 'id': 1789, 'message': 0.005200000000000001, 'country': 'SE', 'sunrise': 1547365832, 'sunset': 1547389571}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.1, 'deg': 290}"
542,stations,{'all': 1},200,"{'lon': -80.2, 'lat': 44.08}",1547395200.0,6145890.0,"{'temp': 264.35, 'pressure': 1033, 'humidity': 66, 'temp_min': 262.15, 'temp_max': 266.15}",,Shelburne,,,"{'type': 1, 'id': 762, 'message': 0.0041, 'country': 'CA', 'sunrise': 1547383996, 'sunset': 1547417190}",14484.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.01, 'deg': 74.0027}"
543,stations,{'all': 64},200,"{'lon': 30.62, 'lat': -7.37}",1547397863.0,157107.0,"{'temp': 297.051, 'pressure': 922.54, 'humidity': 100, 'temp_min': 297.051, 'temp_max': 297.051, 'sea_level': 1022.32, 'grnd_level': 922.54}",,Kirando,,,"{'message': 0.003, 'country': 'TZ', 'sunrise': 1547351459, 'sunset': 1547396497}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.36, 'deg': 169.503}"
544,stations,{'all': 36},200,"{'lon': 49.05, 'lat': -13.19}",1547397863.0,1082243.0,"{'temp': 295.301, 'pressure': 1002.62, 'humidity': 97, 'temp_min': 295.301, 'temp_max': 295.301, 'sea_level': 1026.45, 'grnd_level': 1002.62}",,Ambilobe,{'3h': 0.17250000000000001},,"{'message': 0.0038, 'country': 'MG', 'sunrise': 1547346461, 'sunset': 1547392643}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.06, 'deg': 122.503}"
545,,,404,,,,,city not found,,,,,,,
546,stations,{'all': 44},200,"{'lon': 24.1, 'lat': 45.1}",1547397864.0,685981.0,"{'temp': 264.776, 'pressure': 965.74, 'humidity': 76, 'temp_min': 264.776, 'temp_max': 264.776, 'sea_level': 1020.58, 'grnd_level': 965.74}",,Manta,,,"{'message': 0.0035, 'country': 'RO', 'sunrise': 1547359169, 'sunset': 1547391940}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.21, 'deg': 244.503}"
547,stations,{'all': 40},200,"{'lon': 9.66, 'lat': 39.93}",1547394900.0,2522890.0,"{'temp': 288.15, 'pressure': 1011, 'humidity': 62, 'temp_min': 288.15, 'temp_max': 288.15}",,Santa Lucia,,,"{'type': 1, 'id': 6733, 'message': 0.0048000000000000004, 'country': 'IT', 'sunrise': 1547361706, 'sunset': 1547396334}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 2.1, 'deg': 180}"
548,stations,{'all': 20},200,"{'lon': -53.81, 'lat': -29.69}",1547395200.0,3450083.0,"{'temp': 304.15, 'pressure': 1012, 'humidity': 70, 'temp_min': 304.15, 'temp_max': 304.15}",,Santa Maria,,,"{'type': 1, 'id': 8430, 'message': 0.0035, 'country': 'BR', 'sunrise': 1547369292, 'sunset': 1547419187}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.6, 'deg': 130}"
549,stations,{'all': 1},200,"{'lon': -84.36, 'lat': 46.49}",1547395200.0,5009004.0,"{'temp': 259.79, 'pressure': 1034, 'humidity': 72, 'temp_min': 259.15, 'temp_max': 260.35}",,Sault Sainte Marie,,,"{'type': 1, 'id': 3293, 'message': 0.0046, 'country': 'CA', 'sunrise': 1547385472, 'sunset': 1547417712}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.5, 'deg': 80}"
550,stations,{'all': 90},200,"{'lon': -131.65, 'lat': 55.34}",1547394960.0,5554428.0,"{'temp': 281.78, 'pressure': 1015, 'humidity': 96, 'temp_min': 280.95, 'temp_max': 282.55}",,Ketchikan,{'1h': 4.58},,"{'type': 1, 'id': 7741, 'message': 0.0036000000000000003, 'country': 'US', 'sunrise': 1547399126, 'sunset': 1547426769}",4828.0,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 2.1, 'deg': 100}"
551,stations,{'all': 0},200,"{'lon': 120.76, 'lat': 41.8}",1547397867.0,2038342.0,"{'temp': 258.026, 'pressure': 986.9, 'humidity': 50, 'temp_min': 258.026, 'temp_max': 258.026, 'sea_level': 1043.03, 'grnd_level': 986.9}",,Beipiao,,,"{'message': 0.0032, 'country': 'CN', 'sunrise': 1547335365, 'sunset': 1547369334}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.21, 'deg': 187.503}"
552,stations,{'all': 40},200,"{'lon': -65.41, 'lat': -24.79}",1547395200.0,3838233.0,"{'temp': 298.71, 'pressure': 1015, 'humidity': 61, 'temp_min': 298.15, 'temp_max': 299.15}",,Salta,,,"{'type': 1, 'id': 8267, 'message': 0.0033, 'country': 'AR', 'sunrise': 1547372687, 'sunset': 1547421366}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 1.5, 'deg': 360}"
553,stations,{'all': 88},200,"{'lon': 133.88, 'lat': -23.7}",1547395200.0,2077895.0,"{'temp': 304.15, 'pressure': 1011, 'humidity': 20, 'temp_min': 304.15, 'temp_max': 304.15}",,Alice Springs,,,"{'type': 1, 'id': 9483, 'message': 0.0033, 'country': 'AU', 'sunrise': 1547324960, 'sunset': 1547373409}",10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.6, 'deg': 110}"
554,stations,{'all': 40},200,"{'lon': 112.45, 'lat': -7.54}",1547395200.0,1635111.0,"{'temp': 298.15, 'pressure': 1009, 'humidity': 94, 'temp_min': 298.15, 'temp_max': 298.15}",,Puri,,,"{'type': 1, 'id': 9363, 'message': 0.0038, 'country': 'ID', 'sunrise': 1547331797, 'sunset': 1547376870}",7000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.6, 'deg': 310}"
555,stations,{'all': 36},200,"{'lon': 27.49, 'lat': -26.49}",1547395200.0,1004109.0,"{'temp': 303.15, 'pressure': 1017, 'humidity': 37, 'temp_min': 303.15, 'temp_max': 303.15}",,Fochville,{'3h': 0.6725},,"{'type': 1, 'id': 1958, 'message': 0.006900000000000001, 'country': 'ZA', 'sunrise': 1547350174, 'sunset': 1547399274}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 0.5, 'deg': 320}"
556,stations,{'all': 48},200,"{'lon': 47.21, 'lat': 52.43}",1547397868.0,569170.0,"{'temp': 262.451, 'pressure': 1002.46, 'humidity': 77, 'temp_min': 262.451, 'temp_max': 262.451, 'sea_level': 1018.71, 'grnd_level': 1002.46}",,Cherkasskoye,,,"{'message': 0.0034000000000000002, 'country': 'RU', 'sunrise': 1547355341, 'sunset': 1547384677}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.41, 'deg': 234.503}"
557,stations,{'all': 32},200,"{'lon': 114.02, 'lat': 57.82}",1547397868.0,2020311.0,"{'temp': 248.901, 'pressure': 946.37, 'humidity': 35, 'temp_min': 248.901, 'temp_max': 248.901, 'sea_level': 1053.57, 'grnd_level': 946.37}",,Mamakan,,,"{'message': 0.003, 'country': 'RU', 'sunrise': 1547341111, 'sunset': 1547366833}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.31, 'deg': 276.003}"
558,stations,{'all': 0},200,"{'lon': 111.65, 'lat': 40.81}",1547395200.0,2036892.0,"{'temp': 261.15, 'pressure': 1024, 'humidity': 60, 'temp_min': 261.15, 'temp_max': 261.15}",,Hohhot,,,"{'type': 1, 'id': 9612, 'message': 0.0036000000000000003, 'country': 'CN', 'sunrise': 1547337380, 'sunset': 1547371692}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3, 'deg': 50}"
559,stations,{'all': 0},200,"{'lon': 135.35, 'lat': 44.63}",1547397868.0,2021613.0,"{'temp': 256.626, 'pressure': 995.17, 'humidity': 47, 'temp_min': 256.626, 'temp_max': 256.626, 'sea_level': 1038.37, 'grnd_level': 995.17}",,Krasnorechenskiy,,,"{'message': 0.0031000000000000003, 'country': 'RU', 'sunrise': 1547332386, 'sunset': 1547365309}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.26, 'deg': 315.003}"
560,stations,{'all': 75},200,"{'lon': -110.74, 'lat': 54.27}",1547395200.0,5905616.0,"{'temp': 264.15, 'pressure': 1022, 'humidity': 85, 'temp_min': 264.15, 'temp_max': 264.15}",,Bonnyville,,,"{'type': 1, 'id': 870, 'message': 0.0032, 'country': 'CA', 'sunrise': 1547393768, 'sunset': 1547422087}",16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.01, 'deg': 52.5027}"
561,stations,{'all': 90},200,"{'lon': -105.87, 'lat': 37.47}",1547397300.0,5411479.0,"{'temp': 264.8, 'pressure': 1024, 'humidity': 72, 'temp_min': 264.75, 'temp_max': 264.85}",,Alamosa,,,"{'type': 1, 'id': 5638, 'message': 0.0038, 'country': 'US', 'sunrise': 1547389040, 'sunset': 1547424467}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 3.6, 'deg': 260}"
562,stations,{'all': 88},200,"{'lon': 26.19, 'lat': 59.1}",1547397869.0,588365.0,"{'temp': 270.351, 'pressure': 984.39, 'humidity': 98, 'temp_min': 270.351, 'temp_max': 270.351, 'sea_level': 992.25, 'grnd_level': 984.39}",,Vao,,,"{'message': 0.0031000000000000003, 'country': 'EE', 'sunrise': 1547362708, 'sunset': 1547387407}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.41, 'deg': 153.003}"
563,,,404,,,,,city not found,,,,,,,
564,,,404,,,,,city not found,,,,,,,
565,stations,{'all': 75},200,"{'lon': -56.53, 'lat': -27.09}",1547395200.0,3438076.0,"{'temp': 305.15, 'pressure': 1013, 'humidity': 62, 'temp_min': 305.15, 'temp_max': 305.15}",,General Delgado,,,"{'type': 1, 'id': 8263, 'message': 0.0031000000000000003, 'country': 'PY', 'sunrise': 1547370276, 'sunset': 1547419511}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.6, 'deg': 270}"
566,stations,{'all': 0},200,"{'lon': 101.51, 'lat': 54.34}",1547397870.0,2021093.0,"{'temp': 249.701, 'pressure': 988.44, 'humidity': 68, 'temp_min': 249.701, 'temp_max': 249.701, 'sea_level': 1063.17, 'grnd_level': 988.44}",,Kuytun,,,"{'message': 0.0043, 'country': 'RU', 'sunrise': 1547342882, 'sunset': 1547371066}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.71, 'deg': 309.503}"
